Date,Open,High,Low,Close,Volume,Close_Return,Volatility,MA20,MA50,Momentum,RelVolume,RSI_Close,Williams_%R,CCI,Bollinger_%B,KeltnerC_%,MACD_lib,MACD_signal,MACD_Hist,Force_Index,Volume_Price_Trend,DLR,RSI_Over,RSI_Under,Williams_Over,Williams_Under,MACD_Over,MACD_Under
2023-10-09 00:00:00-04:00,44.815591947191656,45.578143110380815,44.34187205811662,45.246337890625,409675000,-0.010685728093414948,,,,0.0722610688894425,1.2305531671080452,67.5579003443897,-10.72987902743369,,,1.2887646244868818,,,,19661197.760762066,28677938.200511854,-0.010743230489368866,False,False,True,False,False,False
2023-10-10 00:00:00-04:00,45.283311292435734,46.23174977831537,45.061441940637515,45.77102279663086,368582000,0.01159618502770754,,,,0.09274409699017672,1.1071208822579302,70.17386579903327,-8.732686194072627,,,1.436916806230511,,,,44479514.08428915,32952083.270394355,0.011529464580491892,True,False,True,False,False,False
2023-10-11 00:00:00-04:00,46.168793384796125,46.83140494362504,46.0228794586557,46.77843475341797,378137000,0.022009819646443773,,,,0.1021477016400878,1.135821524258827,74.43615101484133,-0.9327933308867083,,,1.788861822176557,,,,92545259.94419172,41274810.442041665,0.0217710999999757,True,False,True,False,False,False
2023-10-12 00:00:00-04:00,46.74945044702477,47.58096116077266,46.30271511701913,46.91735076904297,481325000,0.002969659338908359,,,,0.089489301364025,1.4457704354873495,74.96737998120531,-10.323393839364954,,,1.7628511492697678,,,,88876472.98369336,42704181.72334173,0.002965258610903115,True,False,True,False,False,False
2023-10-13 00:00:00-04:00,46.93233691107498,47.088247061466205,45.25332622388591,45.43421936035156,474115000,-0.03161157619474986,,,,0.04510443534888786,1.4241135407907022,60.5098640706483,-35.91982316021065,,,1.0964052433521116,,,,-24273715.704223692,27716659.275767904,-0.03212200792891204,False,False,False,False,False,False
2023-10-16 00:00:00-04:00,45.036458356873474,46.197772707429415,44.88554631741198,46.06785202026367,375099000,0.013946154876935069,,,,0.029319960243486154,1.1266961919303367,63.7282114750297,-25.31772229828475,,,1.308065570218544,,,,13147526.125004306,32947848.02395137,0.013849802059771193,False,False,False,False,False,False
2023-10-17 00:00:00-04:00,43.97408457640043,44.72764209675683,42.45497937899436,43.9121208190918,812333000,-0.04679469753058252,,44.03209915161133,,0.00967450223664601,2.440029159446829,49.07464869101272,-66.81833700019047,-14.52200172317289,0.48280787288725363,0.4651079001705203,,,,-238898062.44164667,-5065029.005159322,-0.04792497096414963,False,False,False,False,False,False
2023-10-18 00:00:00-04:00,42.565910351376075,43.19354257835518,41.80036274107,42.171142578125,627294000,-0.03964687217315788,0.023056408564105912,44.029950332641604,,-0.041892967629071354,1.884221928132969,40.89609107426835,-93.58578800784316,-74.93668183212122,0.23398975403850553,-0.196132855499753,,,,-360784797.0484151,-29935274.03814822,-0.040454220671054794,False,False,False,True,False,False
2023-10-19 00:00:00-04:00,42.78578713530396,43.27150096490334,41.85733341911429,42.07620620727539,501233000,-0.002251216472822226,0.022031003627691205,44.08411884307861,,-0.057890169033594785,1.5055686961837234,40.49972582863517,-95.22811573858513,-79.46810007987571,0.1988517902702642,-0.2444839069263647,,,,-316042003.4657933,-31063658.02447032,-0.0022537542700953833,False,False,False,True,False,False
2023-10-20 00:00:00-04:00,41.86532335952727,42.444983530451566,41.05380140770334,41.36262130737305,477266000,-0.016959345060414632,0.022180905359061292,44.072975158691406,,-0.09560345675334125,1.4335782946310816,37.55352601632776,-95.2686940207877,-117.35618178210578,0.09767997794594123,-0.4959200211626644,,,,-319545975.94736457,-39157776.80407417,-0.01710480166416224,False,False,False,True,False,False
2023-10-23 00:00:00-04:00,41.20471789682862,43.222529794895785,40.92088476471772,42.94968795776367,478530000,0.038369585877956025,0.02359448553968321,44.110603141784665,,-0.05075880258890941,1.4373750095959308,46.81960269263898,-69.53783902167093,-83.36323826291252,0.32409637691008764,0.10123550867469265,,,,-165402407.3532517,-20796778.873895872,0.03765177712999734,False,False,False,False,False,False
2023-10-24 00:00:00-04:00,43.05162238085588,43.67125606240389,42.66585200550872,43.63727569580078,401463000,0.01600914397127351,0.02372896608146206,44.198151206970216,,-0.04661785930174012,1.2058865347573007,50.262985614684354,-59.21381723650946,-40.76083870306672,0.41093282927015007,0.32555924192806696,,,,-102339058.29198831,-14369699.907756496,0.015882349087516543,False,False,False,False,False,False
2023-10-25 00:00:00-04:00,43.37243657677688,43.62429085852798,41.53052363272983,41.754390716552734,398379000,-0.04314854557772585,0.02563503874948892,44.16372165679932,,-0.10740085818066292,1.1966230308398997,42.204197436107066,-87.48503917569568,-93.19037930088236,0.12800660456709728,-0.3299961420435692,-0.12886441466979193,,,-194876597.84282678,-31559174.34646534,-0.04410711961648079,False,False,False,True,False,False
2023-10-26 00:00:00-04:00,41.82834703800738,42.231109527965074,39.85650966502812,40.30224609375,541001000,-0.03477824961356846,0.02646745070690341,44.02565307617188,,-0.140994846615631,1.625021038527173,37.24450819220421,-94.22953941820414,-154.17250672208377,-0.013367404547554718,-0.7572928889545157,-0.36133069158545084,,,-279267325.7339804,-50374242.165655494,-0.03539741089499101,False,False,False,True,False,False
2023-10-27 00:00:00-04:00,41.105772840082615,41.181728284669475,39.99142796964453,40.47614288330078,416784000,0.004314816329250348,0.026363655051773183,43.87579135894775,,-0.10912648102803046,1.251906685055128,38.181389205734526,-91.97828844398826,-143.5867039750054,0.06852444483655315,-0.6328322570104646,-0.5254725527764492,,,-229018079.26682138,-48575895.75668522,0.004305534200148979,False,False,False,True,False,False
2023-10-30 00:00:00-04:00,41.06280298137389,41.74140011545999,40.45715708839421,41.136756896972656,388028000,0.01632107129319449,0.025658064979240204,43.694848251342776,,-0.10703983161884767,1.16553141960481,41.73971884276722,-83.42604348477256,-105.1387872191637,0.18733770229261631,-0.35470284109560496,-0.5953868810773315,,,-159681677.30055118,-42242863.10492955,0.016189314286407446,False,False,False,True,False,False
2023-10-31 00:00:00-04:00,40.42617778091217,40.85492597583814,39.206895078542935,40.7559814453125,517969000,-0.009256331329516643,0.025053505110359055,43.558079147338866,,-0.07187399093707847,1.5558391247056498,40.299807504678405,-81.5013835386752,-120.23669497039705,0.17319318499315386,-0.42811878756226346,-0.6737532782423301,,,-165045706.2463238,-47037355.78734796,-0.009299437373108404,False,False,False,True,False,False
2023-11-01 00:00:00-04:00,40.85991856143589,42.35603848881298,40.844928006293706,42.300071716308594,437593000,0.03788622470220715,0.02649220460692464,43.4723295211792,,0.003057283495336627,1.3144113066560343,48.11620121314033,-60.75322299438314,-56.66854401987754,0.3641838227702028,0.13426521762644442,-0.6042980603492154,,,-44941591.93170704,-30458609.061235026,0.03718616862258882,False,False,False,False,False,False
2023-11-02 00:00:00-04:00,43.30247683018647,43.858149075327375,42.868734368129815,43.48037338256836,409172000,0.027903065370092683,0.027079335527447082,43.41326427459717,,0.03337200051677125,1.2290422908206093,53.164141378269434,-38.870646421168836,1.7674823687204149,0.5078378832454332,0.5414597743582145,-0.448839872835606,,,30470977.39951408,-19041455.997623462,0.027520868199908784,False,False,False,False,False,False
2023-11-03 00:00:00-04:00,43.99406856905828,45.28230687928524,43.69724264528921,44.97848892211914,424610000,0.034454983317861565,0.02767978179454595,43.37543621063232,,0.08741872493708591,1.2754138775511006,58.66172399556866,-5.000779652977191,49.97742412118754,0.6903346945318907,1.0480180982461016,-0.20241937094100138,,,116991529.0922488,-4411525.531026263,0.03387470185582767,False,False,True,False,False,False
2023-11-06 00:00:00-05:00,45.25832352062085,45.907942145910646,44.87254931814996,45.72404861450195,400733000,0.016575916849357997,0.027820994667621803,43.399321746826175,,0.064595595187247,1.2036938117158926,61.108370429778326,-2.744250705299539,80.07652425335195,0.7729532502484618,1.2936377710988227,0.0524267455589964,-0.2997715827550627,0.3521983283140591,142959935.25159064,2230991.3557675155,0.016440035851725276,False,False,True,False,True,False
2023-11-07 00:00:00-05:00,45.69207169045335,46.190774498668894,45.13140131544397,45.92793273925781,343165000,0.004459012946880447,0.02772211163524768,43.40716724395752,,0.052493126734707296,1.0307750719244093,61.7746492475182,-3.7635495059326343,89.0478054701311,0.7947257319563686,1.3640090799701343,0.2677593112240402,-0.18626540395924215,0.45402471518328236,132532215.31162691,3761168.5336837443,0.004449101002719018,False,False,True,False,True,False
2023-11-08 00:00:00-05:00,46.072846167662064,46.839396518994945,45.94092394446473,46.54656982421875,346719000,0.013469735040613884,0.027438302900253137,43.39557399749756,,0.11477066304708994,1.0414503290328536,63.80108413041965,-3.836575689645121,115.33208449110032,0.8714965142455677,1.5702000865973915,0.48276574054567334,-0.05245917505825906,0.5352249156039324,144240931.90433326,8431381.597230349,0.013379824639292544,False,False,True,False,True,False
2023-11-09 00:00:00-05:00,47.43903409699533,48.201585067164196,46.72245745962616,46.922340393066406,540496000,0.008073002377333882,0.02748996161326384,43.39582347869873,,0.16426117502029336,1.6235041547793496,65.01431391462344,-14.222220840474757,144.4517817415847,0.9156884741802047,1.682205947703205,0.6756924671240299,0.09317115337819872,0.5825213137458312,152649725.82941177,12794807.090169802,0.00804059002014529,False,False,True,False,True,False
2023-11-10 00:00:00-05:00,47.47202272481538,48.44345034341423,47.255151482276034,48.3065299987793,421245000,0.02949958578616485,0.02714254428751535,43.539439010620114,,0.19345685032427085,1.2653063254492671,69.11997125607347,-1.482374550993803,156.67530360578854,1.0093071527988087,2.143272562932224,0.9295653699744975,0.2604499966974585,0.669115373277039,214140186.4907139,25221360.104662813,0.029072845140958686,False,False,True,False,True,False
2023-11-13 00:00:00-05:00,48.29153187815876,49.0870643467763,48.07066140972394,48.59135437011719,384136000,0.005896187768922534,0.027037757066234826,43.66561412811279,,0.18121500175170913,1.1538409016908917,69.90265574685664,-5.017221498956668,157.7513349258117,0.9861573378710904,2.2085405798745836,1.1405963363603675,0.43647926463004033,0.7041170717303271,199178916.2360765,27486298.08946564,0.005878873280134404,False,False,True,False,True,False
2023-11-14 00:00:00-05:00,49.65073506752464,49.804643679009864,49.01111268540679,49.626747131347656,416954000,0.02130816839028493,0.024613687633765882,43.951345443725586,,0.21765555315943486,1.2524173191880585,72.61949046470603,-1.6786258512904302,151.96676638617225,0.9982826577888503,2.5697996122073823,1.3755311731840862,0.6242896463408496,0.7512415268432366,232397807.2546497,36370824.13246851,0.02108432360213122,True,False,True,False,True,False
2023-11-15 00:00:00-05:00,49.90558359837123,49.93056658286776,48.171605113904064,48.85919952392578,475497000,-0.015466409784836377,0.022755242986434675,44.28574829101562,,0.15506186021638224,1.4282646959184089,67.73800159073508,-9.990673982412659,119.22309593548935,0.8802301603221642,2.1510776186107514,1.4826924906369996,0.7959702152000796,0.68672227543692,147060036.97737414,29016592.679008164,-0.015587262424395761,False,False,True,False,True,False
2023-11-16 00:00:00-05:00,48.65033211773849,49.495834550251864,48.30153863182137,49.45085906982422,339756000,0.012109480950638796,0.02265324532344612,44.654480934143066,,0.13731449899759784,1.0205353556940526,69.4431378824851,-4.4733514342553145,107.16024787421563,0.8792615294903119,2.25680548620285,1.5969519197599666,0.9561665561120571,0.6407853636479095,154768586.07721633,33130861.4888734,0.012036747771489508,False,False,True,False,True,False
2023-11-17 00:00:00-05:00,49.49482766776376,49.68771478002095,48.97813389873992,49.26896286010742,325205000,-0.0036783225435974565,0.022059088929261495,45.049798011779785,,0.09538946373714996,0.9768280776453819,68.24887540070375,-6.169563497851618,100.55400714974783,0.8276657960571855,2.092071701862948,1.6537622942833394,1.0956857037463137,0.5580765905370257,124208279.9403353,31934652.60608279,-0.003685104207169755,False,False,True,False,True,False
2023-11-20 00:00:00-05:00,49.28295659470337,50.51822867897837,49.152033232319226,50.379310607910156,414120000,0.022536454663261596,0.021218293164626673,45.42127914428711,,0.10181211276054247,1.2439047478190852,71.47389913774036,-1.4360979335676622,104.88140581312521,0.866719702076146,2.4269142185245265,1.7680003021331174,1.2301486234236745,0.537851678709443,172152412.70886862,41267449.21123268,0.022286260781692543,True,False,True,False,True,False
2023-11-21 00:00:00-05:00,50.09647330080843,50.48724182772053,49.19300646271815,49.914581298828125,565747000,-0.009224606360712317,0.021479652928319975,45.735144424438474,,0.0868022643693398,1.6993513459007146,68.34489860457624,-7.891337069094183,91.79723151633137,0.7994350760624246,2.1067860403280623,1.80028243972815,1.3441753866845696,0.45610705304358046,109999323.40399712,36048655.83647877,-0.00926741651657417,False,False,True,False,True,False
2023-11-22 00:00:00-05:00,49.82263401876184,50.305347385214155,47.66190506313219,48.68730163574219,899420000,-0.02458759807556976,0.019511387960248233,46.08178997039795,,0.045991183015372084,2.7016150108264307,60.77777051653929,-26.842556694782076,64.2283111164789,0.6904366755526347,1.4980942049749708,1.7071560223871742,1.4167715138250905,0.29038450856208375,-63406276.30696729,13934078.375349816,-0.02489492108081319,False,False,False,False,True,False
2023-11-24 00:00:00-05:00,48.44145141892708,48.89218598438888,47.71687617098167,47.747859954833984,294645000,-0.019295414807267597,0.017976076533625363,46.45407066345215,,0.017593315995157788,0.8850340829256118,55.6944459465323,-49.0705997823064,42.29752897404087,0.6021326176888594,1.0388289649895945,1.539797743402147,1.4413767597405018,0.0984209836616452,-93891350.2732859,8248780.8794624545,-0.01948400116628971,False,False,False,False,True,False
2023-11-27 00:00:00-05:00,47.77184390637924,48.50141346161061,47.62393227136599,48.213584899902344,395662000,0.009753839135594689,0.01794792185449663,46.840942764282225,,-0.001924069041583043,1.1884618959035904,57.58824409269574,-42.78295225640767,36.8851050266275,0.6194889626754368,1.0797652065671566,1.4282808794916733,1.4387575836907363,-0.010476704199062992,-54154062.632011175,12108004.37953012,0.009706577519613851,False,False,False,False,False,True
2023-11-28 00:00:00-05:00,48.20758789085354,48.29453844522679,47.445036828306066,47.79283142089844,401491000,-0.00872686567235037,0.018276448561184027,47.173746490478514,,-0.016433436761948528,1.2059706392027245,55.28893865095952,-59.54152970262132,23.803053901376707,0.5604488530793535,0.7877537308390427,1.29106903189777,1.409219873332143,-0.11815084143437304,-70550444.40440348,8604246.353872498,-0.008765167765545272,False,False,False,False,False,True
2023-11-29 00:00:00-05:00,48.35050236578872,48.7332761674738,47.83180709342431,48.11164093017578,382005000,0.00667065540582179,0.017841252263723253,47.54152946472168,44.96190048217773,-0.03053003246740771,1.1474399526480963,56.69966356323582,-63.40181243097418,28.957729774317386,0.5679103821631685,0.7641760645934337,1.1942859323076007,1.3662330851272346,-0.1719471528196339,-43073691.40498988,11152470.072173452,0.006648505034482625,False,False,False,False,False,True
2023-11-30 00:00:00-05:00,47.99570985279465,48.08166154319405,46.3946561295748,46.74245071411133,526247000,-0.028458605642895263,0.01824924150390771,47.763648414611815,45.05246711730957,-0.043323444314266824,1.5807040032491793,49.47916882794034,-91.56569745361134,-31.306360155088548,0.35293958164066586,0.0965726196429509,0.9956254702952592,1.2921115621608397,-0.2964860918655805,-139853484.58045852,-3823785.7715832517,-0.028871402367164345,False,False,False,True,False,True
2023-12-01 00:00:00-05:00,46.49760075768486,47.172202455851924,46.15979857134605,46.737457275390625,369317000,-0.00010682877436707372,0.01747046931271805,47.92650260925293,45.16735954284668,-0.054870670509531316,1.1093286239503068,49.45443380436399,-86.74617488914187,-67.38200944190358,0.29596350269351235,0.02789483378522754,0.8282353129768794,1.1993363123240477,-0.37110099934716834,-120137867.04153787,-3863239.4540461763,-0.00010683448096701311,False,False,False,True,False,True
2023-12-04 00:00:00-05:00,46.04985981674189,46.04985981674189,44.98348694921652,45.483192443847656,437543000,-0.02683639428975515,0.01717653944161632,47.951737785339354,45.24531349182129,-0.07683884937884633,1.3142611201463488,43.56346703116422,-90.97147583338747,-142.05740468889076,0.062069838327506996,-0.5225288846583653,0.5875952850633013,1.0769881068718985,-0.4893928218085972,-181374571.34814748,-15605315.920768514,-0.02720306528843118,False,False,False,True,False,True
2023-12-05 00:00:00-05:00,45.44321631785002,46.57664693505586,45.24831433854384,46.542667388916016,371718000,0.02329376827223295,0.017564667398188412,47.99266872406006,45.33222427368164,-0.07615513536605922,1.116540580145404,49.08102747727322,-71.82921054264649,-111.47443543206202,0.23242263019703166,-0.08697893495057546,0.4768799279277687,0.9569664710830725,-0.48008654315530386,-99203074.3511378,-6946602.966150627,0.023026609257409174,False,False,False,False,False,True
2023-12-06 00:00:00-05:00,47.19133790635441,47.36325259148531,45.389240093841764,45.480194091796875,380590000,-0.022827941687161735,0.018327847754362026,47.970281791687015,45.404101867675784,-0.08883951526075129,1.1431896744239969,44.393750406884266,-91.02564912994183,-117.2655028326676,0.05274569319373294,-0.49355646391517827,0.2999468930465099,0.8255625554757601,-0.5256156624292502,-142797879.7510572,-15634689.292867512,-0.02309253362909439,False,False,False,True,False,True
2023-12-07 00:00:00-05:00,45.67709625491712,46.605631500937335,45.58114369836872,46.57264709472656,350823000,0.02402041206606742,0.01888919505948064,47.9715856552124,45.4866951751709,-0.043433389610222695,1.0537776377478385,49.71169048153989,-71.28754649987215,-104.79559356072421,0.2484922104949856,-0.053772959421517115,0.24505319480576304,0.7094606833417607,-0.46440748853599767,-67647091.23707737,-7207776.270613542,0.023736460076912283,False,False,False,False,False,True
2023-12-08 00:00:00-05:00,46.57164649877913,47.71707199991906,46.526667071393376,47.4821891784668,359224000,0.01952953376024058,0.019309624754261047,47.99957809448242,45.57506660461426,-0.005564035259768563,1.0790119751051943,53.68326310344084,-54.85422172792528,-44.42602077484311,0.4059082771870784,0.30371178419785705,0.2718087462282668,0.621930295919062,-0.35012154969079523,-11307600.276137471,-192299.03512487933,0.01934127948011097,False,False,False,False,False,True
2023-12-11 00:00:00-05:00,47.46719926720655,47.50717632201845,45.80703244000096,46.60363006591797,509728000,-0.0185029192577173,0.01851778451420092,47.91443309783936,45.637671661376956,-0.033392141184416135,1.5310853841792877,49.60778832783053,-70.56294925071548,-72.13368685294543,0.26683357667208724,-0.009386354996710892,0.21958904966105308,0.5414620466674602,-0.32187299700640715,-73667397.28258769,-9623755.062522603,-0.01867623955197754,False,False,False,False,False,True
2023-12-12 00:00:00-05:00,46.02292867052267,47.64211585216739,46.02292867052267,47.633121490478516,372387000,0.022090369851112346,0.019205464836571515,47.86652145385742,45.695221710205075,-0.0033417130910994297,1.1185500756449958,54.01340758733652,-50.21225052540681,-41.43071517270626,0.4582575351577418,0.424139188425952,0.25829841471253445,0.4848293202764751,-0.22653090556394062,-8376451.511099689,-1397588.5047764303,0.021849912384147598,False,False,False,False,False,True
2023-12-13 00:00:00-05:00,47.60513418472511,48.5696507647958,47.584144799570055,48.06390380859375,447792000,0.009043755786639851,0.018649489501264334,47.78837928771973,45.78667251586914,-0.0009922156189041687,1.3450463509016801,55.756470747723945,-21.190738103441788,18.6184632415282,0.5514134805986606,0.6148386961902829,0.3200470945915441,0.4518728751394889,-0.1318257805479448,20377452.38955127,2652132.9864346017,0.009003105928381277,False,False,False,False,False,True
2023-12-14 00:00:00-05:00,48.36574456801119,48.64560300177105,47.3982312593091,48.32576370239258,391232000,0.0054481611573133915,0.01840597177968376,47.76170749664307,45.87288650512696,0.03387312740543269,1.175155371145456,56.82770110480027,-10.867609920501367,25.104633708090276,0.6065563998637672,0.7351367066065264,0.3856675379383532,0.4386318076992618,-0.05296426976090862,32101812.044001535,4783627.972332634,0.005433373612950803,False,False,True,False,False,True
2023-12-15 00:00:00-05:00,48.169843491403206,49.379236076134234,48.0958792715529,48.86549377441406,479948000,0.01116857822145012,0.018373522683030052,47.73243923187256,45.95696281433106,0.04553171317139548,1.441634299010611,59.029591586264196,-11.687252545288128,67.6039486703607,0.7192800526217509,0.9482641014174863,0.47573988490479024,0.4460534231403675,0.029686461764422745,64521891.55293952,10143964.752561176,0.011106670175135237,False,False,True,False,True,False
2023-12-18 00:00:00-05:00,49.37524392106738,50.40772334929845,49.12536921258584,50.051902770996094,412587000,0.024279075170283715,0.019160400365691853,47.77158622741699,46.04329986572266,0.10044832127359671,1.2393000294321281,63.44326720497857,-6.559828002647196,130.69691672110423,0.922787150836274,1.375759953040203,0.6355301634815618,0.48394877120860635,0.15158139227295542,125232611.14148967,20161195.539843023,0.023989023832557476,False,False,True,False,True,False
2023-12-19 00:00:00-05:00,49.39922581544832,49.675088445454506,48.870491649793216,49.57913589477539,464444000,-0.009445532538168822,0.018591315019159265,47.731577491760255,46.129955825805666,0.06524053467942181,1.395064466087335,60.63986360323542,-15.275651601588462,105.61963324988,0.8606875752231543,1.2248740174144215,0.7157658712322927,0.5303121912133436,0.18545368001894913,75974561.11278427,15774274.625685744,-0.009490424489864722,False,False,True,False,True,False
2023-12-20 00:00:00-05:00,49.63010830567033,49.97393763852956,48.07388957337245,48.086883544921875,397894000,-0.030098393667461365,0.019654378083579865,47.64019260406494,46.176273040771484,0.057314826930238594,1.1951662216959507,52.72098767357973,-42.7864796663641,70.94425341661338,0.5943950854147901,0.6680596223054421,0.6514316557070075,0.5545360841120764,0.09689557159493101,-19701555.687987015,3798304.375764871,-0.03056064940034442,False,False,False,False,True,False
2023-12-21 00:00:00-05:00,48.78653913884223,49.07039720846896,48.39473348540278,48.965450286865234,300425000,0.018270403011719782,0.019359435546065604,47.654100036621095,46.22001335144043,0.051377865365303865,0.9023956434452541,56.3362785227175,-26.58942118399248,77.98522469001725,0.7739243500465873,1.0403881430099917,0.6636887294452833,0.5763666131787178,0.0873221162665655,20819154.18863023,9287190.200560786,0.01810550467607955,False,False,False,False,True,False
2023-12-22 00:00:00-05:00,49.17034164902082,49.358247143122306,48.442705904447216,48.80552673339844,252507000,-0.0032660488677196398,0.018822740295726944,47.706983375549314,46.25777687072754,0.02787018833436128,0.7584629000230699,55.50427788577659,-31.05387870122896,76.80640861792195,0.7245818949300347,0.9650020070736399,0.6529710111067359,0.5916874927643215,0.06128351834241441,12076158.34522013,8462489.999119503,-0.0032713940469069253,False,False,False,False,True,False
2023-12-26 00:00:00-05:00,48.94345422311468,49.575137414585996,48.93545881250647,49.25429916381836,244200000,0.009195114989155817,0.018809888445247502,47.75901908874512,46.33417846679688,0.05687688049517137,0.733510913303923,57.405309720961725,-22.983521649214477,93.33830050130477,0.795568049022111,1.1321974025194297,0.672932183369511,0.6079364308853594,0.06499575248415157,26006739.65426653,10707937.079471353,0.009153097294607964,False,False,False,False,True,False
2023-12-27 00:00:00-05:00,49.48619328583106,49.65510732450741,49.06040423894506,49.39223861694336,233648000,0.0028005566106263924,0.018664556668977653,47.838989448547366,46.40066619873047,0.03693054478523883,0.7018155522998977,57.99929370967638,-21.03942762364817,89.99229084235718,0.7955263295961676,1.1648383623075946,0.6919062526751603,0.6247303952433196,0.06717585743184062,26895673.609907027,11362281.53043099,0.002796642358315511,False,False,False,False,True,False
2023-12-28 00:00:00-05:00,49.61812249458572,49.85899903094536,49.38723545621996,49.4971809387207,246587000,0.0021246723111947308,0.018629939644674322,47.90826644897461,46.51236740112304,0.029820239650835134,0.7406808172763082,58.473742040572105,-19.791427603572348,93.37372310250376,0.7916169416586141,1.1929256962975976,0.7072584722139581,0.6412360106374474,0.0660224615765107,26750207.708507434,11886198.101631565,0.0021224183869820393,False,False,True,False,True,False
2023-12-29 00:00:00-05:00,49.78803546733378,49.97194517562977,48.726567424201626,49.4971809387207,389293000,0.0,0.017250104326668615,48.04600296020508,46.65888816833496,0.024240014985425384,1.169331138299853,58.473742040572105,-19.791427603572348,76.21391503761645,0.7635609657089747,1.1556104991020792,0.7112266388359387,0.6552341362771458,0.055992502558792956,22928749.464434944,11886198.101631565,0.0,False,False,True,False,True,False
2024-01-02 00:00:00-05:00,49.21931693922932,49.27029006493009,47.57114520519551,48.143856048583984,411254000,-0.027341453886276512,0.018536042046165463,48.116322898864745,46.78024116516113,-0.014767838613511053,1.2352960570839129,50.02253412417115,-51.629950010487796,14.664981256414414,0.5051238129956309,0.5296480968760308,0.5982729133142115,0.643841891684559,-0.04556897837034746,-59855396.79738235,641915.8250848036,-0.027722187354535948,False,False,False,False,False,True
