Date,Open,High,Low,Close,Volume,Close_Return,Volatility,MA20,MA50,Momentum,RelVolume,RSI_Close,Williams_%R,CCI,Bollinger_%B,KeltnerC_%,MACD_lib,MACD_signal,MACD_Hist,Force_Index,Volume_Price_Trend,DLR,RSI_Over,RSI_Under,Williams_Over,Williams_Under,MACD_Over,MACD_Under,Data,time_idx,series_id,hl_center,hl_range,dayofweek,month
2015-10-12 00:00:00-04:00,0.6342731762762575,0.6439938870416603,0.6296559067417928,0.6403486132621765,227588000,0.010740223920953751,0.016313821267535132,0.6384531497955322,0.7005018997192383,0.13090151864204236,0.491879329067196,86.53339219216187,-11.570254713994288,119.03434343505673,0.8796398654023728,1.3359386538857345,0.024978256805779364,0.027507060354190437,0.002573012861082736,3645643.975864366,53960393.44320772,0.010682957388039089,1,0,0,0,0,0,2015-10-12 00:00:00-04:00,10,NVDA,0.6368248968917265,0.014337980299867437,0,10
2015-10-13 00:00:00-04:00,0.6352454547800782,0.6454521081644461,0.6330582899378523,0.641563892364502,298444000,0.001897839828424619,0.016313821267535132,0.6384531497955322,0.7005018997192383,0.11345408758500386,0.6450183422857543,86.78651120984438,-11.570254713994288,119.03434343505673,0.8796398654023728,1.3232942291279493,0.024978256805779364,0.027507060354190437,0.002573012861082736,3645643.975864366,54526792.35296208,0.0018960412057231009,1,0,0,0,0,0,2015-10-13 00:00:00-04:00,11,NVDA,0.6392551990511492,0.0123938182265938,1,10
2015-10-14 00:00:00-04:00,0.6422928042529761,0.6753430976899526,0.6415638073418535,0.664893388748169,612148000,0.036363480958514494,0.016313821267535132,0.6384531497955322,0.7005018997192383,0.10993899000174734,1.3230176790069155,90.48417259339739,-11.570254713994288,119.03434343505673,0.8796398654023728,1.7568364575064612,0.024978256805779364,0.027507060354190437,0.002573012861082736,3645643.975864366,76786624.4947548,0.035717932649757415,1,0,0,0,0,0,2015-10-14 00:00:00-04:00,12,NVDA,0.658453452515903,0.03377929034809912,2,10
2015-10-15 00:00:00-04:00,0.666108151617972,0.6802031286789123,0.659303719891755,0.6665942072868347,526048000,0.002558031960383955,0.016313821267535132,0.6384531497955322,0.7005018997192383,0.13487787443802035,1.136932251687876,90.68874873530856,-11.570254713994288,119.03434343505673,0.8796398654023728,1.6996808901811367,0.024978256805779364,0.027507060354190437,0.002573012861082736,3645643.975864366,78132272.09145087,0.002554765765463705,1,0,1,0,0,0,2015-10-15 00:00:00-04:00,13,NVDA,0.6697534242853336,0.020899408787157348,3,10
2015-10-16 00:00:00-04:00,0.6687815505954675,0.6833625293036802,0.6670803842671496,0.6770440936088562,448396000,0.015676533350859057,0.016313821267535132,0.6384531497955322,0.7005018997192383,0.1233869673279755,0.9691052412096174,91.8483115249121,-5.306138402517096,119.03434343505673,0.8796398654023728,1.8799121419784588,0.024978256805779364,0.027507060354190437,0.002573012861082736,3794221.583205049,85161566.93984267,0.015554925778784711,1,0,1,0,0,0,2015-10-16 00:00:00-04:00,14,NVDA,0.6752214567854149,0.016282145036530693,4,10
2015-10-19 00:00:00-04:00,0.6792313878984105,0.682390606350946,0.6680526238263115,0.6758291125297546,294712000,-0.0017945375944797837,0.016313821267535132,0.6384531497955322,0.7005018997192383,0.09402047106095335,0.6369524791643297,90.43811270499026,-6.666572197504853,119.03434343505673,0.8796398654023728,1.7888724676835106,0.024978256805779364,0.027507060354190437,0.002573012861082736,3201037.142206588,84632695.17629835,-0.00179614970602066,1,0,1,0,0,0,2015-10-19 00:00:00-04:00,15,NVDA,0.6752216150886288,0.014337982524634474,0,10
2015-10-20 00:00:00-04:00,0.6729129127975207,0.678016238651325,0.6678095290040498,0.6748570203781128,264824000,-0.0014383697500143233,0.016313821267535132,0.6384531497955322,0.7005018997192383,0.07844654164729903,0.5723564135230816,89.25731474918176,-7.526809020453287,119.03434343505673,0.8796398654023728,1.7265372092585685,0.024978256805779364,0.027507060354190437,0.002573012861082736,2706969.931610447,84251780.34562056,-0.0014394051968058682,1,0,1,0,0,0,2015-10-20 00:00:00-04:00,16,NVDA,0.6729128838276874,0.010206709647275214,1,10
2015-10-21 00:00:00-04:00,0.6789882409051706,0.6831195705947701,0.6648933171665419,0.6661083698272705,386280000,-0.012963709773576193,0.016313821267535132,0.6384531497955322,0.7005018997192383,0.05342008582558222,0.8348557359442346,79.2310774319402,-16.397221068952543,119.03434343505673,0.8796398654023728,1.4374101413351885,0.024978256805779364,0.027507060354190437,0.002573012861082736,1837484.4078404752,79244158.53428355,-0.013048472011394304,1,0,1,0,0,0,2015-10-21 00:00:00-04:00,17,NVDA,0.674006443880656,0.018226253428228256,2,10
2015-10-22 00:00:00-04:00,0.6738850962209006,0.6923543535480632,0.6729130422436138,0.6901671886444092,306884000,0.036118475471757616,0.016313821267535132,0.6384531497955322,0.7005018997192383,0.08521200140732588,0.6632594689590724,84.41554083612883,-2.4590305575324987,119.03434343505673,0.8796398654023728,1.9905207804536629,0.024978256805779364,0.027507060354190437,0.002573012861082736,2629739.000131662,90328340.76095842,0.035481495862321875,1,0,1,0,0,0,2015-10-22 00:00:00-04:00,18,NVDA,0.6826336978958385,0.01944131130444937,3,10
2015-10-23 00:00:00-04:00,0.6962424528127908,0.6994016709015518,0.6857927448129654,0.6947843432426453,381776000,0.00668990742272868,0.016313821267535132,0.6384531497955322,0.7005018997192383,0.09666276793875839,0.825121371662644,85.1801147647765,-5.093852039916622,119.03434343505673,0.8796398654023728,2.055052768856503,0.024978256805779364,0.027507060354190437,0.002573012861082736,2505878.9735265933,92882386.85717808,0.006667629295941715,1,0,1,0,0,0,2015-10-23 00:00:00-04:00,19,NVDA,0.6925972078572586,0.013608926088586437,4,10
2015-10-26 00:00:00-04:00,0.6952704520634178,0.6969715607116688,0.6853067412012317,0.69162517786026,247436000,-0.004546972615475209,0.016313821267535132,0.6447229862213135,0.7005018997192383,0.08007601412121668,0.5347762345425536,82.20827153846835,-9.439504897420669,103.88292257850439,0.8360759962594025,1.8195617729115308,0.024978256805779364,0.027507060354190437,0.002573012861082736,2036226.0850862404,91757302.14109536,-0.004557341538870776,1,0,1,0,0,0,2015-10-26 00:00:00-04:00,20,NVDA,0.6911391509564502,0.011664819510437074,0,10
2015-10-27 00:00:00-04:00,0.6882227642421778,0.6955132526291498,0.6877367085071858,0.6911389827728271,208268000,-0.0007029748236422328,0.016388791134329075,0.6504703104496002,0.7005018997192383,0.07727225767898926,0.4501235746443871,81.73564072340744,-10.272075632728354,94.72627341673012,0.8127025403803027,1.6632544816578954,0.024978256805779364,0.027507060354190437,0.002573012861082736,1730871.090292568,91610894.98052503,-0.0007032220263018569,1,0,1,0,0,0,2015-10-27 00:00:00-04:00,21,NVDA,0.6916249805681678,0.007776544121963935,1,10
2015-10-28 00:00:00-04:00,0.6955132978899113,0.6967284083366394,0.6853065903080852,0.6967284083366394,217036000,0.008087267109992302,0.014746456409795964,0.6553549319505692,0.7005018997192383,0.04787988589931391,0.46907359818368255,82.94928237483144,-3.4376041596873517,90.05957548578414,0.825784223684426,1.7120053902653234,0.024978256805779364,0.027507060354190437,0.002573012861082736,1656904.7297747093,93366123.08500932,0.008054740415701181,1,0,1,0,0,0,2015-10-28 00:00:00-04:00,22,NVDA,0.6910174993223623,0.011421818028554243,2,10
2015-10-29 00:00:00-04:00,0.6855498788897909,0.6925973132802187,0.671454894229586,0.6726699471473694,327168000,-0.03453061609287167,0.0164875429531397,0.6596198856830597,0.7005018997192383,0.009114600448245858,0.707098688561156,63.41617191317995,-38.32737955662941,53.09309442740824,0.6172901404536724,0.9217754531094405,0.024978256805779364,0.027507060354190437,0.002573012861082736,295752.8211824519,82068810.47913668,-0.03514088770735505,0,0,0,0,0,0,2015-10-29 00:00:00-04:00,23,NVDA,0.6820261037549024,0.021142419050632633,3,10
2015-10-30 00:00:00-04:00,0.6799603887551389,0.6942983701408434,0.6748570050773747,0.689437985420227,301160000,0.024927586469362772,0.016419852565407005,0.6639577299356461,0.7005018997192383,0.01830588572940295,0.6508883541393955,68.91111300846143,-15.01835652116749,67.49397147001145,0.7523406645670507,1.2823310545413307,0.024978256805779364,0.027507060354190437,0.002573012861082736,974911.3333355037,89576002.42024997,0.024621962747766995,0,0,1,0,0,0,2015-10-30 00:00:00-04:00,24,NVDA,0.684577687609109,0.01944136506346872,4,10
2015-11-02 00:00:00-05:00,0.6916251712267318,0.6981866067898158,0.6874938991292222,0.6974575519561768,190088000,0.011632034650747691,0.015907277760486588,0.667943200469017,0.7005018997192383,0.032002822940643716,0.4108316690850359,71.14350661623308,-3.3613256536842777,86.79889768801608,0.8088610069344632,1.4310926935123929,0.024978256805779364,0.027507060354190437,0.002573012861082736,1053413.0519569472,91787112.6229413,0.011564902622226602,1,0,1,0,0,0,2015-11-02 00:00:00-05:00,25,NVDA,0.692840252959519,0.010692707660593603,0,11
2015-11-03 00:00:00-05:00,0.6933263248928958,0.6972145982783067,0.6848207811807513,0.6925972700119019,376768000,-0.006968570245806549,0.016084568239849485,0.6712846785783768,0.7005018997192383,0.026287419554218205,0.8142977268308931,67.95853997660527,-16.969447860284635,75.06571449335465,0.7380432694960344,1.1941756895058406,0.024121904434524444,0.027507060354190437,0.002573012861082736,641325.6577373025,89161578.34856926,-0.006992964124469549,0,0,1,0,0,0,2015-11-03 00:00:00-05:00,26,NVDA,0.691017689729529,0.012393817097555382,1,11
2015-11-04 00:00:00-05:00,0.6906532462265661,0.6957565730740782,0.6780163706730945,0.6811755895614624,442264000,-0.01649108499986318,0.016736663907214847,0.6737269937992096,0.7005018997192383,0.022619772422464823,0.9558523278493346,61.04253343192731,-52.81643245008935,48.179774340147425,0.5904281966384372,0.7607751252812518,0.022264948387671013,0.027507060354190437,0.002573012861082736,-171920.59090133407,81868165.13218977,-0.016628576628639192,0,0,0,0,0,0,2015-11-04 00:00:00-05:00,27,NVDA,0.6868864718735863,0.01774020240098373,2,11
2015-11-05 00:00:00-05:00,0.6845776148168524,0.6865217801685786,0.6714547449362632,0.6733988523483276,478800000,-0.011416641072152012,0.01707134622230722,0.6755982100963592,0.7005018997192383,-0.02429604967025023,1.03481652265222,56.80375693425863,-75.35224297542598,9.47558230882501,0.47058021864672694,0.44635379134485587,0.019935970187092478,0.027507060354190437,0.002573012861082736,-679289.3318652757,76401877.38684338,-0.01148231121894119,0,0,0,0,0,0,2015-11-05 00:00:00-05:00,28,NVDA,0.6789882625524208,0.01506703523231534,3,11
2015-11-06 00:00:00-05:00,0.7399856885826819,0.7761951508533095,0.7246756490438173,0.7667174935340881,1172272000,0.13857855691368148,0.034685107847591136,0.6822568744421005,0.7005018997192383,0.10353306172059362,2.533597399002847,77.2334255913564,-8.515275090520023,323.08014539897437,1.3401372289641056,2.9231090447297063,0.025328303712146005,0.027507060354190437,0.002573012861082736,15045584.878417455,238853639.4571586,0.12978060450459827,1,0,1,0,0,0,2015-11-06 00:00:00-05:00,29,NVDA,0.7504353999485633,0.05151950180949216,4,11
2015-11-09 00:00:00-05:00,0.759183928056327,0.7655023656516695,0.7526224335183106,0.7633152008056641,492568000,-0.0044374789373092804,0.03483655051796928,0.688405203819275,0.7005018997192383,0.10365444353428188,1.0645729008558034,75.82537624728795,-11.572091510992493,283.6626434965422,1.1482578494562432,2.6617069396336017,0.02899301684076494,0.027507060354190437,0.002573012861082736,12656806.963692905,236667879.33196604,-0.0044473537707072335,1,0,1,0,0,0,2015-11-09 00:00:00-05:00,30,NVDA,0.7590623995849901,0.012879932133358918,0,11
2015-11-10 00:00:00-05:00,0.7533512667413522,0.7574825962144368,0.7326949090742263,0.7487339973449707,552260000,-0.019102467034985304,0.03538552984973109,0.6937637090682983,0.7005018997192383,0.08333347706864136,1.1935834853799394,69.94037061948468,-26.218299679006247,191.2095140169366,0.9637546034650353,2.0403544880146436,0.0303706531544623,0.027507060354190437,0.002573012861082736,9698318.051279277,226118350.88722506,-0.019287276487907155,0,0,0,0,0,0,2015-11-10 00:00:00-05:00,31,NVDA,0.7450887526443315,0.024787687140210513,1,11
2015-11-11 00:00:00-05:00,0.7492201226199033,0.754566505599241,0.7387704135736997,0.7414436340332031,619896000,-0.009736920371746671,0.0349610212916891,0.69759122133255,0.7005018997192383,0.06417884668046803,1.3397632061946962,67.13480441378525,-33.17871122977062,145.51974083912233,0.8584406437941136,1.787357789565446,0.030522326091554586,0.027507060354190437,0.002573012861082736,7667234.464594885,220082472.8964608,-0.00978463415708801,0,0,0,0,0,0,2015-11-11 00:00:00-05:00,32,NVDA,0.7466684595864703,0.01579609202554133,2,11
2015-11-12 00:00:00-05:00,0.7397424194829346,0.7465469117376198,0.7356111475145776,0.7387703657150269,291080000,-0.0036054909577342142,0.03502013791691346,0.7012000292539596,0.7005018997192383,0.09826575254026637,0.6291027431361909,66.08793422612948,-35.73099112096512,108.12102644408347,0.8032711258392548,1.639128962031761,0.030080073215273173,0.027507060354190437,0.002573012861082736,6460753.120787795,219032986.5884835,-0.003612006405898173,0,0,0,0,1,0,2015-11-12 00:00:00-05:00,33,NVDA,0.7410790296260987,0.01093576422304221,3,11
2015-11-13 00:00:00-05:00,0.7394992535505068,0.74265847103762,0.7205439486278276,0.7241892218589783,292940000,-0.019737044869058917,0.03538250153598917,0.7035572856664658,0.7005018997192383,0.050405166488715514,0.633122707071306,60.54245762208271,-49.65221257164076,67.01833659867371,0.6672687159603858,1.1141921216984527,0.028227617768527224,0.027651171837057797,0.0005764459314694277,4927588.349076557,213251216.6645414,-0.01993442174712693,0,0,0,0,1,0,2015-11-13 00:00:00-05:00,34,NVDA,0.7316012098327238,0.022114522409792392,4,11
2015-11-16 00:00:00-05:00,0.733667039978762,0.7392564215688134,0.7278346014919846,0.7387703657150269,344280000,0.020134439198941756,0.03553527679195041,0.7067043483257294,0.7005018997192383,0.05923344530857677,0.7440823567642153,63.81254546626058,-35.73099112096512,72.09779437721703,0.7581216608994459,1.4620438312591333,0.02761774970311437,0.027644487410269113,-2.6737707154743384e-05,4940789.471602821,220183101.39195305,0.019934421747126917,0,0,0,0,0,1,2015-11-16 00:00:00-05:00,35,NVDA,0.733545511530399,0.011421820076828793,0,11
2015-11-17 00:00:00-05:00,0.7407145311905079,0.7450888021159254,0.7356111475145776,0.7387703657150269,257048000,0.0,0.035522961823146404,0.7099000155925751,0.7005018997192383,0.06666658634437228,0.5555503707491809,63.81254546626058,-35.73099112096512,73.20050813240691,0.7335521489924495,1.3659696109629984,0.02682520065239924,0.027480630058695138,-0.0006554294062958987,4234962.4042309895,220183101.39195305,0.0,0,0,0,0,0,1,2015-11-17 00:00:00-05:00,36,NVDA,0.7403499748152516,0.009477654601347862,1,11
2015-11-18 00:00:00-05:00,0.7418195726274309,0.757919624951929,0.73376957554502,0.7569438219070435,350216000,0.024599600952357026,0.035510851991456656,0.7144417881965637,0.7005018997192383,0.11123157304324471,0.7569116610216581,67.6839054623334,-18.38004042252133,85.74880750880351,0.8448874394616099,1.766347644627167,0.02734829176869613,0.02745416240069534,-0.0001058706319992074,4539201.36558989,228798275.2390837,0.024301903056128355,0,0,1,0,0,1,2015-11-18 00:00:00-05:00,37,NVDA,0.7458446002484744,0.024150049406909013,2,11
2015-11-19 00:00:00-05:00,0.7596272009202037,0.7667013950311063,0.7535286935449548,0.7591392993927002,254072000,0.002900449705931285,0.03484662003326411,0.7178903937339782,0.7005018997192383,0.1273249081808976,0.5491184284529967,68.1275116914557,-16.283927211545667,98.06949607574062,0.824851467903276,1.7443152170012763,0.027621597351332294,0.02748764939082273,0.0001339479605095631,3970431.0784678743,229535198.29676908,0.0028962515174802065,0,0,1,0,1,0,2015-11-19 00:00:00-05:00,38,NVDA,0.7601150442880306,0.013172701486151572,3,11
2015-11-20 00:00:00-05:00,0.7647498677928299,0.7701165516938707,0.7601150070673708,0.7657256126403809,239744000,0.008676027249477913,0.0348535777628215,0.7214374572038651,0.7005018997192383,-0.0012936719222816917,0.518151738527013,69.48097801903867,-9.995701392660658,99.57398897788902,0.8364687737517075,1.8472997979778336,0.02804635352442253,0.027599390217542694,0.00044696330687983565,3628802.2220084574,231615223.7736679,0.008638606809797068,0,0,1,0,1,0,2015-11-20 00:00:00-05:00,39,NVDA,0.7651157793806207,0.010001544626499936,4,11
2015-11-23 00:00:00-05:00,0.7720681640079476,0.7720681640079476,0.7515772863163455,0.7542605996131897,242552000,-0.014972743288104717,0.03508756572542169,0.7245692282915115,0.7005018997192383,-0.011862204739165993,0.5242205873064771,64.3576898375846,-20.94182378622039,79.12523039407479,0.7256126132177741,1.3784603514216234,0.027144935201746656,0.02750849921438349,-0.0003635640126368328,2713135.9274684964,227983554.94365153,-0.015085966404178879,0,0,0,0,0,1,2015-11-23 00:00:00-05:00,40,NVDA,0.7618227251621466,0.020490877691602183,0,11
2015-11-24 00:00:00-05:00,0.7542605412699327,0.7669453998005168,0.7508454049454457,0.7603590488433838,195428000,0.008085334476335637,0.035068838589157894,0.7280302315950393,0.7005018997192383,0.015526277075217365,0.4223728558664955,65.80216799914642,-15.119381934100755,73.89109267422073,0.746087185339726,1.4346618035716696,0.026615837762722694,0.02732996692405133,-0.0007141291613286353,2495803.328709907,229563655.68969285,0.008052823284543714,0,0,1,0,0,1,2015-11-24 00:00:00-05:00,41,NVDA,0.7588954023729813,0.016099994855071076,1,11
2015-11-25 00:00:00-05:00,0.7588954178101606,0.7679211603483367,0.7566999480598973,0.7593832612037659,138300000,-0.0012833248201652436,0.03509266630732384,0.7311629742383957,0.7005018997192383,0.02419553739099123,0.29890377001420637,65.3458331688153,-30.209391670330668,73.62461321521464,0.7157807847785875,1.3097792134857464,0.025820147732261822,0.027028003085693426,-0.0012078553534316042,2119981.2202428975,229386171.867064,-0.001284148986653269,0,0,0,0,0,1,2015-11-25 00:00:00-05:00,42,NVDA,0.762310554204117,0.01122121228843942,2,11
2015-11-27 00:00:00-05:00,0.7608468302429524,0.768165003839095,0.7569437926930749,0.7657256126403809,86996000,0.008351976874709122,0.03384703617166018,0.7358157575130463,0.7005018997192383,0.03648663803571095,0.18802192607487997,66.950158604404,-12.309845614871742,76.2794416262531,0.7444075341827198,1.3952262612182362,0.025408439729183274,0.026704090414391396,-0.0012956506852081218,1895949.5038624492,230112760.4472562,0.008317292106288532,0,0,1,0,0,1,2015-11-27 00:00:00-05:00,43,NVDA,0.762554398266085,0.011221211146020149,4,11
2015-11-30 00:00:00-05:00,0.7664574042504129,0.7771907716104547,0.7657255811049704,0.773775577545166,327244000,0.010512858355393506,0.03359790203000986,0.7400326371192932,0.7005018997192383,0.06847154609523276,0.7072629451520532,68.91708076940655,-6.028924281130595,96.98714830098552,0.7839287889792306,1.5293725598947716,0.02543848405274629,0.026450969142062377,-0.0010124850893160862,2001428.5340680298,233553030.2669086,0.010457982526144834,0,0,1,0,0,1,2015-11-30 00:00:00-05:00,44,NVDA,0.7714581763577125,0.011465190505484335,0,11
2015-12-01 00:00:00-05:00,0.7806062077775513,0.7996335005585924,0.7798743843506117,0.7989016771316528,409496000,0.03247207629142346,0.034091963516093095,0.745104843378067,0.7005018997192383,0.08139377837445783,0.8850318019214567,74.0985969411408,-0.925309865935515,151.3392627682235,0.9387471454753066,2.0933391499648146,0.027176487019100914,0.02659607271747009,0.0005804143016308258,3185372.640096598,246850215.61994132,0.03195600073326552,1,0,1,0,1,0,2015-12-01 00:00:00-05:00,45,NVDA,0.7897539424546021,0.019759116207980654,1,12
2015-12-02 00:00:00-05:00,0.8001211639450985,0.8084150833703435,0.7910954212576634,0.7928029894828796,294240000,-0.007633840087393096,0.034106968056680946,0.750115129351616,0.7005018997192383,0.07313859119884536,0.6359323592840209,71.00461596836851,-17.767033432777612,158.71440265060932,0.8576351476614683,1.742019039866938,0.02774196170145271,0.026825250514266614,0.0009167111871860971,2473965.426686366,244604034.51262677,-0.007663126987512947,1,0,1,0,1,0,2015-12-02 00:00:00-05:00,46,NVDA,0.7997552523140035,0.0173196621126801,2,12
2015-12-03 00:00:00-05:00,0.7991454937010715,0.8074394139017866,0.7871924568472842,0.791095495223999,246656000,-0.0021537434665759303,0.033729302637290674,0.7556111246347428,0.7005018997192383,0.04511784405732233,0.5330904432149247,70.12180386639797,-19.71021336767204,148.3640161077247,0.8337313412323994,1.5262994271256063,0.027732639341316756,0.027006728279676644,0.0007259110616401124,2060375.550885677,244072800.764135,-0.0021560661075502897,1,0,1,0,1,0,2015-12-03 00:00:00-05:00,47,NVDA,0.7973159353745354,0.020246957054502412,3,12
2015-12-04 00:00:00-05:00,0.791095423460488,0.8247590609762399,0.791095423460488,0.8232954144477844,458756000,0.0407029485292012,0.03415991677078009,0.7631059527397156,0.7005018997192383,0.08451165037353237,0.9914960080740222,76.14515861414694,-1.5100899569042132,205.6714122157625,1.146625463935654,2.1651959644254357,0.029977948548904565,0.02760097233352223,0.0023769762153823364,3876308.4926772797,262745522.61959723,0.03989639687492188,1,0,1,0,1,0,2015-12-04 00:00:00-05:00,48,NVDA,0.8079272422183639,0.033663637515751854,4,12
2015-12-07 00:00:00-05:00,0.8230513392042209,0.8230513392042209,0.8052437788026414,0.8076831698417664,333588000,-0.018963113764565054,0.016907066761340996,0.7651542365550995,0.7005018997192383,0.05479450668589636,0.7209740479501018,68.89319460906947,-18.766883946586756,161.93397201911262,0.9215855915537292,1.7818494558165117,0.03015004367403995,0.028110786601625776,0.0020392570724141745,2578541.928918761,256419655.4251035,-0.01914521947591856,0,0,1,0,1,0,2015-12-07 00:00:00-05:00,49,NVDA,0.8141475590034312,0.017807560401579492,0,12
2015-12-08 00:00:00-05:00,0.7976817206054724,0.8220756338938416,0.792559016262818,0.8186604976654053,314488000,0.01359113106911658,0.016984654558641576,0.7679215013980866,0.7055505406856537,0.08538149558023056,0.6796937731325217,70.98558687042848,-6.702492361542768,131.18927402091356,0.9567267313359371,1.9619001686523314,0.030816970066569693,0.02865202329461456,0.0021649467719551327,2703355.635159018,260693903.0527678,0.013499600054700574,1,0,1,0,1,0,2015-12-08 00:00:00-05:00,50,NVDA,0.8073173250783299,0.029516617631023645,1,12
